,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
10,10,2,0.9774,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['alias', 'bharada', 'melontarkan', 'kesaksian', 'mengejutkan', 'terkait', 'pembunuhan', 'brigadir', 'kesaksian', 'terungkap', 'bharada', 'disinggung', 'membuka', 'kotak', 'pandora', 'imam', 'santoso', 'membuka', 'jaksel', 'hakim', 'richard', 'dilindungi', 'lembaga', 'perlindungan', 'saksi', 'korban', 'lpsk', 'pemeriksaan', 'persidangan', 'hakim', 'richard', 'jujur', 'saudara', 'membuka', 'kotak', 'pandora', 'saudara', 'persidangan', 'dilindungi', 'pemeriksaan', 'kepolisian', 'persidangan', 'saudara', 'dilindungi', 'lpsk', 'tolong', 'keterangan', 'hakim', 'mulia', 'richard', 'bharada', 'kesaksian', 'mengejutkan', 'sidang', 'kesaksian', 'mengejutkan', 'eliezer', 'tertawa', 'pembunuhan', 'yosua', 'eliezer', 'menyebut', 'berkumpul', 'membunuh', 'yosua', 'menyebut', 'tertawa', 'menyebut', 'senjata', 'membunuh', 'yosua', 'eliezer', 'ricky', 'dipanggil', 'menghadap', 'kediamannya', 'berulang', 'kali', 'sambo', 'tertawa', 'senjata', 'mengeksekusi', 'yosua', 'provos', 'kediaman', 'bang', 'ricky', 'beliau', 'berulang', 'ulang', 'kali', 'ketawa', 'pakai', 'senjata', 'richard', 'sidang', 'penyampaian', 'kayaknya', 'ketawa', 'jaksa', 'iya', 'ketawa', 'richard', 'tembak', 'kah', 'timpal', 'jaksa', 'pakai', 'senjata', 'richard', 'kesaksian', 'eliezer', 'dibantah', 'ricky', 'ricky', 'sambo', 'senjata', 'tertawa', 'beliau', 'tembak', 'senjata', 'ricky', 'maksudnya', 'hakim', 'saudara', 'penembakan', 'dikumpulkan', 'dipanggil', 'tembak', 'ketawa', 'ketawa', 'beliau', 'senjata', 'nembak', 'mendengar', 'papar', 'ricky', 'kejutan', 'bharada', 'baca', 'bharada_richard', 'pembunuhan_brigadir', 'yosua_hutabarat', 'hakim_wahyu', 'ruang_sidang', 'bripka_ricky', 'ferdy_sambo', 'ferdy_sambo', 'eliezer_bripka', 'ferdy_sambo', 'ruang_sidang', 'ferdy_sambo', 'halaman_halaman']","['kejutan', 'eliezer', 'pembunuhan', 'yosua', 'disinggung', 'buka', 'kotak', 'pandora']"
11,11,2,0.938,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['dugaan', 'oknum', 'dosen', 'pembimbing', 'skripsi', 'universitas', 'andalas', 'unand', 'padang', 'palembang', 'sumatera', 'sumbar', 'geger', 'delapan', 'mahasiswi', 'korban', 'pelecehan', 'oknum', 'dosen', 'berinisial', 'mengajar', 'fakultas', 'ilmu', 'budaya', 'fib', 'unand', 'dilansir', 'woman', 'crisis', 'center', 'wcc', 'nurani', 'perempuan', 'sumbar', 'mencatat', 'korban', 'pelecehan', 'oknum', 'dosen', 'delapan', 'ditangani', 'wcc', 'nurani', 'perempuan', 'pendampingan', 'korbannya', 'delapan', 'pendampingan', 'direktur', 'wcc', 'nurani', 'perempuan', 'rahmi', 'meri', 'yanti', 'melapor', 'mengadu', 'membantu', 'proses', 'assessment', 'meri', 'meri', 'korban', 'pelecehan', 'oknum', 'dosen', 'mengalami', 'pemerkosaan', 'korban', 'dilaporkan', 'trauma', 'mendalam', 'berdasarkan', 'laporan', 'korban', 'dampingi', 'modus', 'dipakai', 'oknum', 'dosen', 'nilai', 'mata', 'kuliah', 'korban', 'alami', 'polisi', 'takut', 'malu', 'takut', 'dikeluarkan', 'kampus', 'malu', 'aibnya', 'terbuka', 'informasi', 'pelecehan', 'lingkungan', 'kampus', 'unand', 'viral', 'akun', 'instagram', 'infounand', 'unggahan', 'judul', 'ancam', 'luluskan', 'mata', 'kuliah', 'oknum', 'dosen', 'lecehkan', 'mahasiswa', 'unggahan', 'menarasikan', 'oknum', 'dosen', 'memaksa', 'mencium', 'korban', 'berkali', 'kali', 'aksi', 'sebulan', 'kampus', 'membentuk', 'satgas', 'khusus', 'menangani', 'dugaan', 'pelecehan', 'melaporkan_kejadian', 'pelecehan_seksual']","['oknum', 'dosen', 'unand', 'diduga', 'lakukan', 'pelecehan', 'seks', 'mahasiswi', 'korban']"
12,12,2,0.9234,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['terkejut', 'hutabarat', 'hidup', 'sambo', 'mengarang', 'cerita', 'yosua', 'tewas', 'eliezer', 'diungkap', 'sambo', 'saksi', 'sidang', 'perusakan', 'menyebabkan', 'terhambatnya', 'pembunuhan', 'yosua', 'terdakwa', 'jaksa', 'chuck', 'menguasai', 'dvr', 'duren', 'peristiwa', 'penembakan', 'yosua', 'sambo', 'mengaku', 'tanggal', 'copy', 'lihat', 'isinya', 'sambo', 'jaksel', 'sambo', 'mengaku', 'memerintahkan', 'chuck', 'menyalin', 'isinya', 'sambo', 'mengaku', 'menyangka', 'cctv', 'membuyarkan', 'skenario', 'dikarangnya', 'fokus', 'cctv', 'berpikir', 'cctv', 'membuyarkan', 'cerita', 'bangun', 'tanggal', 'mantan', 'wakaden', 'paminal', 'yosua', 'abang', 'masuk', 'sambo', 'menyebut', 'malam', 'ruang', 'kerjanya', 'sambo', 'mengaku', 'kaget', 'cerita', 'press', 'release', 'sesuai', 'cctv', 'kaget', 'tanggal', 'arif', 'lapor', 'chuck', 'jaksa', 'kaget', 'panik', 'kondisi', 'laporan', 'arif', 'sambo', 'kaget', 'jaksa', 'kaget', 'lihat', 'langsung', 'masuk', 'rumah', 'duren', 'yosua', 'hidup', 'sambo', 'halaman', 'ferdy_sambo', 'rekaman_cctv', 'brigadir_yosua', 'rumah_dinasnya', 'tembak_menembak', 'bharada_richard', 'penyidikan_pembunuhan', 'chuck_putranto', 'kompleks_polri', 'ferdy_sambo', 'rekaman_cctv', 'rekaman_cctv', 'tembak_menembak', 'akbp_arif', 'rekaman_cctv', 'arif_rachman', 'arif_rachman']","['yosua', 'hidup', 'terekam', 'cctv', 'sambo', 'terkejut']"
13,13,2,0.9987,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['warga', 'sipil', 'korban', 'pembunuhan', 'teroris', 'kelompok', 'kriminal', 'bersenjata', 'kkb', 'papua', 'pkb', 'mendesak', 'tni', 'polri', 'menumpas', 'kkb', 'akar', 'akarnya', 'tindakan', 'keji', 'biadab', 'mendesak', 'tni', 'polri', 'ambil', 'tindakan', 'terukur', 'menumpas', 'kkb', 'akar', 'akarnya', 'wakil', 'ketua', 'pkb', 'jazilul', 'fawaid', 'wartawan', 'jazilul', 'berpesan', 'tni', 'polri', 'main', 'main', 'pengganggu', 'kedaulatan', 'keamanan', 'negara', 'jazilul', 'tni', 'polri', 'tangan', 'besi', 'menumpas', 'teroris', 'kkb', 'hemat', 'zero', 'tolerance', 'kelompok', 'bersenjata', 'membunuh', 'keji', 'kejadian', 'berulang', 'tangan', 'besi', 'menumpas', 'jazilul', 'lemah', 'buktikan', 'tni', 'polri', 'terlatih', 'menghadapi', 'kelompok', 'bersenjata', 'kuat', 'dukungan', 'fasilitas', 'logistik', 'personil', 'tuntas', 'anggota', 'komisi', 'iii', 'dpr', 'anggota', 'komisi', 'iii', 'fraksi', 'nasdem', 'eva', 'yuliana', 'tenang', 'waspada', 'menjaga', 'sembari', 'mempercayakan', 'polri', 'tni', 'meredam', 'mengusut', 'tuntas', 'aksi', 'kekerasan', 'aksi', 'brutal', 'tindakan', 'terorisme', 'aksi', 'terorisme', 'dibasmi', 'akar', 'akarnya', 'polri', 'bnpt', 'berperan', 'aktif', 'blueprint', 'penanganan', 'aksi', 'terorisme', 'papua', 'imbuh', 'eva', 'eva', 'menyebut', 'menangkap', 'pelaku', 'kkb', 'tni', 'polri', 'kalah', 'pemerintah', 'stakeholder', 'memperkuat', 'persatuan', 'bangsa', 'kedamaian', 'stabilitas', 'politik', 'tercipta', 'pemerintah', 'pemerintah', 'pusat', 'daerah', 'tni', 'polri', 'stakeholder', 'terlibat', 'mewujudkannya', 'eva', 'kkb', 'bunuh', 'warga', 'sipil', 'kkb', 'menembak', 'mati', 'warga', 'sipil', 'pembunuhan', 'teroris', 'kkb', 'pegunungan', 'bintang', 'provinsi', 'papua', 'pegunungan', 'puncak', 'provinsi', 'papua', 'warga', 'tewas', 'dibunuh', 'pegunungan', 'bintang', 'papua', 'pegunungan', 'puncak', 'warga', 'dibunuh', 'pegawai', 'bank', 'papua']","['anggota', 'dpr', 'tni', 'polri', 'tangan', 'besi', 'tumpas', 'kkb', 'papua']"
14,14,2,0.967,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['psikologi', 'forensik', 'asosiasi', 'psikologi', 'forensik', 'indonesia', 'reni', 'kusumowardhani', 'keterangan', 'istri', 'peristiwa', 'magelang', 'layak', 'dipercaya', 'reni', 'pengacara', 'reni', 'dihadirkan', 'ahli', 'sidang', 'pembunuhan', 'yosua', 'jakarta', 'reni', 'kecerdasan', 'terdakwa', 'jaksa', 'jaksa', 'selesai', 'hakim', 'giliran', 'pengacara', 'terdakwa', 'reni', 'pengacara', 'febri', 'diansyah', 'reni', 'kebenaran', 'keterangan', 'magelang', 'reni', 'perilaku', 'bicara', 'pertegas', 'poin', 'psikologis', 'forensik', 'saudara', 'tim', 'peristiwa', 'magelang', 'keterangan', 'putri', 'febri', 'kapasitas', 'men', 'clear', 'perilakunya', 'putri', 'bersesuaian', 'kriteria', 'kredibel', 'terkait', 'magelang', 'putri', 'didalami', 'hukum', 'keputusan', 'kapasitas', 'petunjuk', 'arah', 'reni', 'febri', 'reni', 'ahli', 'psikologi', 'forensik', 'perihal', 'kesimpulan', 'keterangan', 'putri', 'dugaan', 'magelang', 'reni', 'menyebut', 'keterangan', 'putri', 'layak', 'dipercaya', 'saudara', 'saksi', 'simpulkan', 'keterangan', 'putri', 'febri', 'layak', 'dipercaya', 'reni', 'febri', 'runutan', 'peristiwa', 'penembakan', 'yosua', 'duren', 'diawali', 'dugaan', 'peristiwa', 'pelecehan', 'magelang', 'keterangannya', 'ahli', 'menyebut', 'rangkain', 'peristiwa', 'magelang', 'jakarta', 'terkait', 'berujung', 'penembakan', 'yosua', 'duren', 'perkara', 'rangkaian', 'peristiwa', 'terkait', 'magelang', 'duren', 'febri', 'data', 'dapatkan', 'analisis', 'tim', 'rangkaian', 'peristiwa', 'terpecah', 'pecah', 'kesinambungan', 'magelang', 'peristiwa', 'diduga', 'magelang', 'diduga', 'kuat', 'peristiwa', 'pelecehan', 'peristiwa', 'saguling', 'duren', 'kesinambungan', 'perilaku', 'diamati', 'psikologis', 'bersesuaian', 'reni', 'tim', 'pengacara', 'putri', 'metode', 'poligraf', 'reni', 'ahli', 'psikologi', 'forensik', 'tes', 'berkaitan', 'perubahan', 'emosi', 'subjek', 'diperiksa', 'ahli', 'poligraf', 'poligraf', 'psikologi', 'metode', 'multimetode', 'menyimpulkan', 'menggambarkan', 'mendefinisikan', 'perilaku', 'emosi', 'poligraf', 'terkait', 'perubahan', 'emosi', 'emosi', 'berkaitan', 'isu', 'topik', 'keterangan', 'reni', 'menerangkan', 'keluarga', 'normal', 'kondisi', 'emosi', 'normal', 'titik', 'ceritakan', 'kejadian', 'traumatik', 'kejadian', 'meninggalnya', 'anggota', 'keluarga', 'kehilangan', 'diukur', 'detak', 'jantung', 'berubah', 'ingatkan', 'peristiwa', 'nyaman', 'persepsi', 'subjektif', 'nyaman', 'pengaruh', 'fisiologis', 'reni', 'febri', 'situasi', 'emosional', 'putri', 'menjalani', 'pemeriksaan', 'psikologi', 'forensik', 'putri', 'menggambarkan', 'peristiwa', 'objektif', 'diperiksa', 'putri', 'subjek', 'dianalisis', 'situasi', 'emosionalnya', 'hasilkan', 'gambaran', 'objektif', 'febri', 'judgement', 'situasi', 'emosi', 'keterangan', 'fase', 'menceritakan', 'peristiwa', 'magelang', 'perubahan', 'fisiologis', 'teori', 'psikologi', 'flashback', 'mengalami', 'peristiwa', 'traumatik', 'terkait', 'informasinya', 'akses', 'memori', 'peristiwanya', 'reni', 'halaman', 'ferdy_sambo', 'putri_candrawathi', 'pelecehan_seksual', 'jaksa_penuntut', 'saksi_ahli', 'pembunuhan_brigadir', 'pengadilan_negeri', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'richard_eliezer', 'ricky_rizal', 'kuat_ruf', 'putri_candrawathi', 'putri_candrawathi', 'pelecehan_seksual', 'hasil_pemeriksaan', 'kekerasan_seksual', 'kekerasan_seksual', 'putri_candrawathi', 'pelecehan_seksual', 'pelecehan_seksual', 'putri_candrawathi', 'hasil_pemeriksaan', 'putri_candrawathi', 'kekerasan_seksual']","['ahli', 'keterangan', 'putri', 'candrawathi', 'pelecehan', 'magelang', 'layak', 'dipercaya']"
15,15,2,0.9646,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['tim', 'jatanras', 'satuan', 'manggarai', 'nusa', 'ntt', 'menangkap', 'pemerkosaan', 'bawa', 'umur', 'labuan', 'bajo', 'berhasil', 'membekuk', 'pemerkosaan', 'korban', 'kampung', 'air', 'labuan', 'bajo', 'komodo', 'manggarai', 'kepala', 'satuan', 'manggarai', 'akp', 'ridwan', 'malam', 'berinisial', 'ditangkap', 'tim', 'jatanras', 'dipimpin', 'aipda', 'marianus', 'demon', 'hada', 'penangkapan', 'informasi', 'labuan', 'bajo', 'tim', 'langsung', 'bergerak', 'penyelidikan', 'berhasil', 'membekuk', 'terang', 'ridwan', 'peristiwa', 'pemerkosaan', 'mengajak', 'korban', 'kos', 'kosannya', 'kampung', 'air', 'mengajak', 'korban', 'berhubungan', 'badan', 'layaknya', 'suami', 'istri', 'iming', 'iming', 'dinikahi', 'bertanggung', 'perbuatannya', 'lakukan', 'penangkapan', 'pengaduan', 'orangtua', 'korban', 'korban', 'hamil', 'ridwan', 'terduga', 'pelaku', 'proses', 'pemeriksaan', 'unit', 'ppa', 'satuan', 'mabar', 'sesuai', 'laporan', 'polisi', 'nomor', 'spkt', 'polres', 'mabar', 'polda', 'ntt', 'perbuatannya', 'pelaku', 'terancam', 'dipidana', 'penjara', 'singkat', 'sesuai', 'pasal', 'pasal', 'pasal', 'pasal', 'nomor', 'perlindungan', 'reskrim_polres', 'terduga_pelaku', 'terduga_pelaku', 'reskrim_polres', 'terduga_pelaku', 'terduga_pelaku', 'terduga_pelaku', 'terduga_pelaku', 'terduga_pelaku', 'reskrim_polres', 'undang_undang']","['perkosa', 'umur', 'hamil', 'pria', 'labuan', 'bajo', 'ditangkap', 'polisi']"
16,16,2,0.8998,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['ajudan', 'lumiu', 'mengungkap', 'hubungan', 'eliezer', 'menyebut', 'pisah', 'terungkap', 'eliezer', 'pembunuhan', 'jaksel', 'eliezer', 'menjaga', 'kediaman', 'pribadi', 'eliezer', 'pulang', 'rumah', 'rumah', 'saguling', 'dikunjungi', 'kediaman', 'bangka', 'tamu', 'kediaman', 'bangka', 'kediaman', 'saguling', 'internal', 'pulang', 'kantor', 'istirahatnya', 'bangka', 'eliezer', 'istirahat', 'saguling', 'hakim', 'besoknya', 'dinas', 'eliezer', 'bangka', 'saguling', 'hakim', 'bangka', 'eliezer', 'eliezer', 'sambo', 'berkunjung', 'saguling', 'ibadah', 'eliezer', 'sambo', 'kali', 'pulang', 'malam', 'menginap', 'bangka', 'tinggal', 'saudara', 'ajudan', 'hakim', 'bangka', 'saguling', 'ibadah', 'pagi', 'eliezer', 'bangka', 'saguling', 'pisah', 'rumah', 'hakim', 'beliau', 'pulang', 'malam', 'bangka', 'swab', 'mandi', 'mandi', 'elizer', 'hakim', 'alasan', 'sambo', 'pulang', 'larut', 'malam', 'eliezer', 'mengaku', 'cuman', 'pengin', 'alasannya', 'pulang', 'malam', 'bangka', 'hakim', 'eliezer', 'hakim', 'kesaksian', 'eliezer', 'berbeda', 'saksi', 'saksi', 'membantah', 'sambo', 'pisah', 'rumah', 'keterangan', 'membantah', 'pisah', 'rumah', 'hakim', 'mulia', 'eliezer', 'saudara', 'pulang', 'malam', 'jam', 'hakim', 'jam', 'subuh', 'eliezer', 'eliezer', 'sidang', 'saksi', 'perkara', 'biripka', 'rizal', 'eliezer', 'sambo', 'rizal', 'pembunuhan', 'hutabarat', 'eliezer', 'perkara', 'terdakwa', 'didakwa', 'kuhp', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'bharada_richard', 'eliezer_pudihang', 'ferdy_sambo', 'putri_candrawathi', 'sambo_putri', 'bersaksi_sidang', 'lanjutan_pembunuhan', 'brigadir_yosua', 'kuat_ruf', 'bripka_ricky', 'ferdy_sambo', 'rumah_bangka', 'sambo_putri', 'ricky_rizal', 'kuat_ruf', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'pembunuhan_berencana', 'brigadir_nopriansyah', 'yosua_hutabarat', 'sadar_ragu', 'menembak_yosua', 'terdakwa_didakwa', 'melanggar_pasal', 'kuhp_subsider', 'pasal_kuhp', 'juncto_pasal']","['bharada', 'eliezer', 'ferdy', 'sambo', 'putri', 'candrawathi', 'pisah', 'rumah']"
17,17,2,0.8637,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['psikologi', 'forensik', 'reni', 'kusumowardhani', 'memiliki', 'pengalaman', 'nyaman', 'dilindungi', 'lantas', 'memiliki', 'tipe', 'kepribadian', 'percaya', 'reni', 'ahli', 'perkara', 'pembunuhan', 'reni', 'menyebut', 'kepribadian', 'dipengaruhi', 'latar', 'belakangnya', 'sulawesi', 'sulsel', 'mengontrol', 'emosi', 'berpikir', 'harga', 'terganggu', 'sulawesi', 'hidup', 'budaya', 'teguh', 'memegang', 'budaya', 'siri', 'pacce', 'mempengaruhi', 'pertimbangan', 'pertimbangan', 'keputusan', 'emosi', 'kepribadian', 'reni', 'dikutip', 'mudah', 'self', 'esteem', 'harga', 'terganggu', 'kehormatannya', 'terganggu', 'dikuasai', 'emosi', 'terkontrol', 'berpikir', 'tindakan', 'imbuhnya', 'reni', 'kepribadian', 'menurutnya', 'tipe', 'percaya', 'mengambil', 'keputusan', 'tipe', 'kepribadiannya', 'dasarnya', 'individu', 'percaya', 'membutuhkan', 'dukungan', 'bertindak', 'mengambil', 'keputusan', 'pengalaman', 'nyaman', 'melindungi', 'reni', 'reni', 'menyebut', 'memiliki', 'kecerdasan', 'seusianya', 'menjamin', 'sambo', 'sepenuhnya', 'taat', 'aturan', 'memiliki', 'kecerdasan', 'melanggar', 'norma', 'situasi', 'mendesak', 'situasi', 'kondisi', 'normal', 'sambo', 'figur', 'kehidupan', 'sosialnya', 'patuh', 'aturan', 'norma', 'menutupi', 'kekurangan', 'kekurangannya', 'bersangkutan', 'melanggar', 'norma', 'kecerdasannya', 'melindungi', 'situasi', 'situasi', 'terdesak', 'reni', 'sambo', 'didakwa', 'pembunuhan', 'sambo', 'didakwa', 'pembunuhan', 'hutabarat', 'perbuatan', 'rizal', 'wibowo', 'menyuruh', 'perbuatan', 'sengaja', 'rencana', 'merampas', 'nyawa', 'jaksa', 'membacakan', 'surat', 'dakwaan', 'persidangan', 'jaksel', 'sambo', 'dkk', 'diadili', 'khusus', 'sambo', 'didakwa', 'merintangi', 'pembunuhan', 'sambo', 'didakwa', 'elektronik', 'kuhp', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'saksi_ahli', 'sidang_lanjutan', 'pembunuhan_brigadir', 'yosua_hutabarat', 'pengadilan_negeri', 'jakarta_jaksel', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'bharada_richard', 'eliezer_pudihang', 'ferdy_sambo', 'ferdy_sambo', 'pembunuhan_berencana', 'ferdy_sambo', 'pembunuhan_berencana', 'brigadir_yosua', 'richard_eliezer', 'pudihang_lumiu', 'putri_candrawathi', 'ricky_rizal', 'kuat_ruf', 'ferdy_sambo', 'pasal_kuhp', 'subsider_pasal', 'kuhp_juncto', 'pasal_kuhp', 'ferdy_sambo', 'penyidikan_pembunuhan', 'brigadir_yosua', 'ferdy_sambo', 'undang_undang', 'perubahan_undang', 'undang_nomor', 'informasi_transaksi']","['pengalaman', 'sambo', 'nyaman', 'dilindungi']"
18,18,2,0.582,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['panglima', 'tni', 'perkasa', 'mengungkap', 'akal', 'akalan', 'kowad', 'kostrad', 'mengaku', 'diperkosa', 'mayor', 'paspampres', 'berulang', 'kali', 'perbuatan', 'asusila', 'berjalan', 'pemeriksaan', 'perkembangan', 'mengindikasikan', 'paksaan', 'wartawan', 'dikutip', 'suka', 'kali', 'kali', 'pemerkosaan', 'prajurit', 'muda', 'wanita', 'diduga', 'korban', 'diproses', 'hukum', 'asusila', 'arahnya', 'tersangka', 'pasal', 'pasal', 'pasal', 'asusila', 'terang', 'andika', 'kowad', 'kostrad', 'ditahan', 'andika', 'kowad', 'kostrad', 'ditahan', 'prajurit', 'wanita', 'ditahan', 'pemerkosaan', 'berubah', 'tindakan', 'asusila', 'duanya', 'ditahan', 'pemeriksaan', 'celah', 'diberitakan', 'pemerkosaan', 'andika', 'andika', 'terbukti', 'pemerkosaan', 'pelaku', 'tersangka', 'pemerkosaan', 'tersangkanya', 'berdua', 'pelaku', 'andika', 'terancam', 'hukuman', 'pidana', 'sanksi', 'internal', 'tni', 'pemecatan', 'dinas', 'aturan', 'internal', 'keluarga', 'tni', 'konsekuensinya', 'hukuman', 'pemecatan', 'dinas', 'terang', 'andika', 'simak', 'selengkapnya', 'jenderal_andika', 'jenderal_andika', 'suka_suka', 'ditetapkan_tersangka', 'jenderal_andika', 'jenderal_andika', 'halaman_halaman']","['akal', 'akalan', 'kowad', 'kostrad', 'ngaku', 'diperkosa', 'paspampres', 'suka']"
19,19,2,0.9356,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['siswi', 'smk', 'kondisi', 'mengenaskan', 'sumur', 'serba', 'deli', 'serdang', 'sumatera', 'pelaku', 'pacar', 'teman', 'korban', 'nurhaida', 'korban', 'menyangka', 'anaknya', 'korban', 'pembunuhan', 'putrinya', 'diantar', 'suaminya', 'sekolah', 'dibilang', 'pergi', 'salam', 'cium', 'pergi', 'tertawa', 'dilansir', 'menjelang', 'anaknya', 'kunjung', 'pulang', 'sekolah', 'mengaku', 'coba', 'menelepon', 'nomor', 'ponsel', 'putrinya', 'diangkat', 'sepuluh', 'menit', 'nomor', 'anaknya', 'aktif', 'nurhaida', 'gelisah', 'anaknya', 'kabar', 'mencari', 'keberadaan', 'anaknya', 'teman', 'korban', 'hasilnya', 'didapati', 'anaknya', 'main', 'rumah', 'temannya', 'berinisial', 'jam', 'pergi', 'teman', 'cowoknya', 'rizky', 'pelaku', 'nurhaida', 'mencari', 'cari', 'anaknya', 'kunjung', 'ketemu', 'informasi', 'grup', 'whatsapp', 'keluarganya', 'memberitahu', 'anaknya', 'berharap', 'polisi', 'menghukum', 'pelaku', 'seberat', 'beratnya', 'sesuai', 'dialami', 'anaknya', 'berjuang', 'pelaku', 'dihukum', 'seberat', 'beratnya', 'halaman', 'ditemukan_tewas', 'ditemukan_tewas']","['suara', 'pilu', 'siswi', 'smk', 'dibunuh', 'pacar', 'sumur', 'kencan']"
