,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
215,215,2,0.7532,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['kasubnit', 'subdit', 'iii', 'dittipidum', 'pangkal', 'mantan', 'polri', 'pembunuhan', 'terdakwa', 'widyanto', 'jaksel', 'keberatan', 'korelasinya', 'surat', 'terlampir', 'mulia', 'bersangkutan', 'saksi', 'relevan', 'izin', 'mulia', 'saksi', 'dihadirkan', 'kesaksian', 'terdakwa', 'vonis', 'beliau', 'memiliki', 'korelasi', 'kesaksian', 'terdakwa', 'timpal', 'bergeser', 'persidangan', 'terdakwa', 'timpal', 'tim', 'jaksa', 'berkeras', 'membacakan', 'hendra', 'keberatan', 'izin', 'dibacakan', 'poin', 'poin', 'jaksa', 'keberatan', 'mulia', 'dibalas', 'hendra', 'dibacakan', 'terkait', 'jaksa', 'menyebut', 'terkait', 'mohon', 'mulia', 'intinya', 'etik', 'hendra', 'laporan', 'putusan', 'putusan', 'pemeriksaan', 'etik', 'bersangkutan', 'jaksa', 'jaksa', 'hendra', 'hasilnya', 'langsung', 'memotong', 'jaksa', 'jaksa', 'terlibat', 'saudara', 'hasilnya', 'jaksa', 'hendra', 'opini', 'mulia', 'upaya', 'timpal', 'dipotong', 'saudara', 'hukum', 'jaksa', 'nada', 'keberatan', 'interupsi', 'dibalas', 'nada', 'perdebatan', 'berlanjut', 'jaksa', 'mengacungkan', 'jempol', 'silakan', 'majelis', 'jaksa', 'santai', 'dibalas', 'kesempatan', 'disahuti', 'jaksa', 'pengacara', 'jaksa', 'bertatapan', 'tajam', 'terdengar', 'ucapkan', 'tim', 'pengacara', 'berdiri', 'jaksa', 'mengacungkan', 'jempol', 'afrizal', 'belah', 'tenang', 'jaksa', 'arah', 'pengacara', 'irfan', 'hakim', 'langsung', 'menengahi', 'belah', 'hakim', 'diam', 'mulia', 'jaksa', 'saudara', 'diam', 'hakim', 'debat', 'bareskrim_polri', 'akp_irfan', 'adu_mulut', 'jaksa_penuntut', 'adu_mulut', 'jaksa_membacakan', 'hasil_pemeriksaan', 'kode_etik', 'mantan_karo', 'paminal_propam', 'hendra_kurniawan', 'saksi_sidang', 'perintangan_penyidikan', 'pembunuhan_brigadir', 'yosua_hutabarat', 'irfan_widyanto', 'majelis_hakim', 'hasil_pemeriksaan', 'kode_etik', 'pengacara_irfan', 'berkas_perkara', 'hasil_pemeriksaan', 'kode_etik', 'berkas_perkara', 'pengacara_irfan', 'jaksa_penuntut', 'pengacara_irfan', 'jaksa_penuntut', 'hasil_pemeriksaan', 'kode_etik', 'pengacara_irfan', 'mohon_izin', 'pengacara_irfan', 'hendra_kurniawan', 'pemeriksaan_kode', 'hasil_pemeriksaan', 'kode_etik', 'mohon_maaf', 'pemeriksaan_kode', 'etik_hendra', 'hasil_pemeriksaan', 'hasil_pemeriksaan', 'kode_etik', 'pengacara_irfan', 'adu_mulut', 'pengacara_irfan', 'penasihat_hukum', 'pengacara_irfan', 'jaksa_penuntut', 'majelis_hakim', 'pengacara_irfan', 'pengacara_irfan', 'hakim_ketua', 'pengacara_irfan']","['panas', 'pengacara', 'akp', 'irfan', 'jaksa', 'adu', 'mulut', 'acungkan', 'jempol']"
216,216,2,0.9987,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['provos', 'haris', 'kekecewaannya', 'hadapan', 'susanto', 'kecewa', 'terkait', 'pembunuhan', 'perasaan', 'susanto', 'sanksi', 'demosi', 'terlibat', 'penanganan', 'susanto', 'lantas', 'amarah', 'kecewa', 'kesal', 'bohong', 'susah', 'jenderal', 'susanto', 'sidang', 'susanto', 'berdampak', 'keluarga', 'terdekat', 'keluarganya', 'berani', 'mendengar', 'informasi', 'televisi', 'keluarga', 'paranoid', 'nonton', 'menghancurkan', 'karier', 'dibangunnya', 'kepolisian', 'jenderal', 'menghancurkan', 'mengabdi', 'hancur', 'titik', 'nadi', 'terendah', 'pengabdian', 'susanto', 'mulia', 'anggota', 'anggota', 'hebat', 'jakarta', 'bayangkan', 'memeriksa', 'polisi', 'nakal', 'diperiksa', 'bayangkan', 'keluarga', 'susanto', 'pembunuhan', 'peristiwa', 'pembunuhan', 'mengaku', 'brgadir', 'magelang', 'marah', 'pembunuhan', 'tewas', 'jakarta', 'eliezer', 'ruf', 'pidana', 'jaksa', 'mendakwa', 'eks', 'propam', 'terlibat', 'pengusutan', 'brigadir', 'sambo', 'ite', 'nomor', 'pasal', 'pasal', 'kabag_gakkum', 'divpropam_polri', 'kombes_susanto', 'ferdy_sambo', 'bersaksi_sidang', 'pengadilan_negeri', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'pembunuhan_brigadir', 'majelis_hakim', 'kematian_brigadir', 'suara_bergetar', 'media_sosial', 'media_sosial', 'ferdy_sambo', 'jenderal_tega', 'polda_metro', 'majelis_hakim', 'kabag_gakkum', 'suara_bergetar', 'ferdy_sambo', 'putri_candrawathi', 'didakwa_pembunuhan', 'berencana_brigadir', 'richard_eliezer', 'ricky_rizal', 'kuat_ruf', 'dakwaan_jaksa', 'richard_eliezer', 'menembak_brigadir', 'perintah_mantan', 'kepala_divisi', 'kadiv_propam', 'ferdy_sambo', 'putri_candrawathi', 'mengaku_dilecehkan', 'ferdy_sambo', 'marah_merencanakan', 'pembunuhan_brigadir', 'melibatkan_richard', 'eliezer_ricky', 'rizal_kuat', 'rumah_dinas', 'kompleks_polri', 'duren_jakarta', 'perbuatan_richard', 'ferdy_sambo', 'putri_candrawathi', 'ricky_rizal', 'kuat_ruf', 'didakwa_melanggar', 'pasal_kuhp', 'subsider_pasal', 'kuhp_pasal', 'kuhp_pasal', 'kitab_undang', 'undang_hukum', 'kuhp_khusus', 'ferdy_sambo', 'eks_kadiv', 'obstruction_justice', 'perintangan_penyidikan', 'kematian_brigadir', 'ferdy_sambo', 'dijerat_pasal', 'subsider_pasal', 'pasal_kuhp', 'subsider_pasal', 'pasal_kuhp']","['luapkan', 'amarah', 'ferdy', 'sambo', 'eks', 'kabag', 'gakkum', 'provos', 'jenderal', 'bohong']"
217,217,2,0.8504,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['adi', 'febrianto', 'rosyid', 'hasil', 'lie', 'detector', 'terdakwa', 'istrinya', 'adi', 'pemeriksa', 'memeriksa', 'pembunuhan', 'proses', 'penyidikan', 'memiliki', 'akurasi', 'persen', 'terdakwa', 'menentukan', 'skors', 'jaksa', 'adi', 'sidang', 'pembunuhan', 'terdakwa', 'putri', 'kuat', 'jaksel', 'adi', 'jaksa', 'diraih', 'terdakwa', 'adi', 'nilai', 'totalnya', 'adi', 'terdakwa', 'putri', 'jaksa', 'minus', 'adi', 'terdakwa', 'kuat', 'jaksa', 'kuat', 'kali', 'pemeriksaan', 'plus', 'minus', 'adi', 'adi', 'menyebut', 'dites', 'kali', 'hasil', 'plus', 'plus', 'adi', 'bharada', 'eliezer', 'nilai', 'plus', 'terdakwa', 'richard', 'jaksa', 'terdakwa', 'richard', 'plus', 'adi', 'jaksa', 'maksud', 'skor', 'adi', 'skor', 'plus', 'jujur', 'skor', 'minus', 'bohong', 'scoring', 'indikasi', 'bohong', 'jaksa', 'plus', 'terindikasi', 'adi', 'minus', 'jaksa', 'terindikasi', 'adi', 'ahli_poligraf', 'uji_kebohongan', 'ferdy_sambo', 'putri_candrawathi', 'terindikasi_berbohong', 'tes_poligraf', 'ferdy_sambo', 'putri_candrawathi', 'bharada_richard', 'eliezer_bripka', 'ricky_rizal', 'kuat_ruf', 'pembunuhan_brigadir', 'yosua_hutabarat', 'tes_poligraf', 'dihadirkan_saksi', 'pembunuhan_brigadir', 'yosua_hutabarat', 'ferdy_sambo', 'eliezer_ricky', 'ferdy_sambo', 'skor_minus', 'bripka_ricky', 'skor_minus', 'mohon_izin', 'terindikasi_berbohong', 'terindikasi_berbohong']","['skor', 'tes', 'poligraf', 'sambo', 'minus', 'putri', 'minus', 'terindikasi', 'bohong']"
218,218,2,0.9198,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['tersangka', 'perampokan', 'murni', 'jalan', 'sultan', 'agung', 'kepatihan', 'kaliwates', 'pelaku', 'rumahnya', 'jalan', 'sentot', 'prawirodirjo', 'kaliwates', 'tim', 'kalong', 'jember', 'berhasil', 'pelaku', 'perampokan', 'kemarin', 'pelaku', 'warga', 'kaliwates', 'bernama', 'suryanto', 'sesuai', 'ktp', 'warga', 'patrang', 'jember', 'polres', 'jember', 'akp', 'dika', 'hardiyan', 'wiratama', 'pelaku', 'dulunya', 'satpam', 'retail', 'modern', 'terkenal', 'tutup', 'jember', 'sambungnya', 'dika', 'detail', 'menangkap', 'tersangka', 'perampokan', 'toko', 'milik', 'agus', 'supianto', 'terungkap', 'polisi', 'penyelidikan', 'pelaku', 'ditembak', 'kakinya', 'berusaha', 'kabur', 'ditangkap', 'penjelasan', 'detailnya', 'tersangka', 'dika', 'kuhp', 'pencurian', 'disertai', 'kekerasan', 'hukumannya', 'maksimal', 'penjara', 'pasal', 'ancaman', 'maksimal', 'penjara', 'polisi_menangkap', 'toko_emas', 'ditangkap_polisi', 'satreskrim_polres', 'menangkap_pelaku', 'toko_emas', 'kasat_reskrim', 'polisi_mengungkap', 'toko_emas', 'dijerat_pasal', 'ancaman_hukuman']","['pelaku', 'perampokan', 'perhiasan', 'toko', 'emas', 'jember', 'ditangkap']"
219,219,2,0.8081,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['pria', 'bertato', 'ditemukan', 'warga', 'lahan', 'kosong', 'kawasan', 'west', 'one', 'city', 'jalan', 'duri', 'kosambi', 'cengkareng', 'jakarta', 'diduga', 'korban', 'pembunuhan', 'kapolsek', 'cengkareng', 'kompol', 'ardhie', 'demastyo', 'berdasarkan', 'ditemukan', 'darah', 'luka', 'kepala', 'luka', 'memar', 'tubuh', 'tato', 'bergambar', 'wajah', 'punggung', 'pria', 'iya', 'pembunuhan', 'didalami', 'pendalaman', 'korban', 'meninggal', 'pembunuhan', 'ardhie', 'dikonfirmasi', 'ardhie', 'jasad', 'pria', 'identitas', 'dibawa', 'polri', 'kramat', 'jati', 'diotopsi', 'jasad', 'korban', 'dibawa', 'polri', 'pendalaman', 'luka', 'luka', 'tubuh', 'luka', 'luka', 'disebabkan', 'tkp', 'tkp', 'dibuang', 'situ', 'didalami', 'pungkasnya', 'ardie', 'jasad', 'tergeletak', 'rerumputan', 'kali', 'keberadaannya', 'sekuriti', 'kawasan', 'west', 'one', 'city', 'pagi', 'temuan', 'dilaporkan', 'pengurus', 'langsung', 'polsek', 'cengkareng', 'langsung', 'perkara', 'identitas', 'korban', 'warga', 'mengenali', 'ardhie', 'dikonfirmasi', 'berdasarkan', 'ardhie', 'jasad', 'mengenakan', 'baju', 'berwarna', 'biru', 'tua', 'celana', 'jeans', 'khusus', 'tato', 'bergambar', 'wajah', 'tokoh', 'joker', 'tubuh', 'punggung', 'ardie', 'lahan', 'kosong', 'kondisi', 'bernyawa', 'ditemukan', 'darah', 'luka', 'tubuh', 'pria', 'hasil_pemeriksaan', 'bekas_luka', 'dugaan_pembunuhan', 'rumah_sakit', 'jasad_korban', 'luka_luka', 'luka_luka', 'olah_kejadian', 'hasil_pemeriksaan', 'laki_laki', 'ciri_ciri', 'laki_laki', 'hasil_pemeriksaan']","['polisi', 'jasad', 'pria', 'bertato', 'lahan', 'kosong', 'cengkareng', 'diduga', 'korban', 'pembunuhan']"
220,220,2,0.912,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['berita', 'populer', 'regional', 'tribunnews', 'com', 'update', 'perampokan', 'terungkap', 'kronologi', 'perampokan', 'menimpa', 'mengaku', 'istrinya', 'diancam', 'dilecehkan', 'pelaku', 'brankas', 'anggota', 'tni', 'nekat', 'menganiaya', 'komandannya', 'kejadian', 'kompi', 'yonzipur', 'kodam', 'mulawarman', 'balikpapan', 'kalimantan', 'akibatnya', 'korban', 'terluka', 'lantaran', 'terkena', 'sabetan', 'berita', 'populer', 'penyanyi', 'cilik', 'farel', 'prayoga', 'konser', 'farel', 'gunungkidul', 'diy', 'sepi', 'penonton', 'konser', 'bahan', 'perbicangan', 'warganet', 'berita', 'populer', 'regional', 'tribunnews', 'com', 'jam', 'perampokan', 'santoso', 'dramatis', 'korban', 'pelecehan', 'penjahat', 'istri', 'sang', 'wali', 'ditelanjangi', 'brankas', 'akibat', 'ancaman', 'santoso', 'pilihan', 'hartanya', 'santoso', 'menceritakan', 'garong', 'menyekap', 'lihat', 'pelaku', 'bawa', 'parang', 'panjangnya', 'mengancam', 'istri', 'santoso', 'wartawan', 'santoso', 'sekilas', 'pelaku', 'menyergapnya', 'istri', 'kamar', 'menurutnya', 'pelaku', 'berpostur', 'kekar', 'memakai', 'rompi', 'langsung', 'disergap', 'disuruh', 'tengkurap', 'mata', 'langsung', 'dilakban', 'sekilas', 'pelaku', 'wajahnya', 'santoso', 'mengaku', 'mengalami', 'pelaku', 'pelaku', 'menendang', 'memukulnya', 'santoso', 'brankas', 'brankas', 'ditendang', 'dipukul', 'tubuh', 'pelaku', 'ditendang', 'pakai', 'kaki', 'pakai', 'sepatu', 'istrinya', 'santoso', 'ancaman', 'pelaku', 'alhamdulillah', 'istri', 'diikat', 'kaki', 'dilakban', 'mulut', 'mata', 'peristiwa', 'istri', 'santoso', 'wulandari', 'salat', 'tahajud', 'kamar', 'prajurit', 'pratu', 'membacok', 'komandannya', 'kopral', 'kopda', 'pratu', 'anggota', 'tni', 'kompi', 'yonzipur', 'kodam', 'mulawarman', 'balikpapan', 'kalimantan', 'pratu', 'rekan', 'rekannya', 'hukuman', 'kopda', 'pelanggaran', 'dikumpulkan', 'sesi', 'pendisiplinan', 'dihukum', 'kapendam', 'mulawarman', 'kolonel', 'taufik', 'hanif', 'pembacokan', 'pratu', 'terima', 'hukuman', 'tendangan', 'pukulan', 'pratu', 'mengambil', 'mengejar', 'kopda', 'membacok', 'kopda', 'komandan', 'terluka', 'penganiayaan', 'kopda', 'menderita', 'luka', 'robek', 'kepala', 'tangan', 'punggung', 'kaki', 'akibat', 'luka', 'dideritanya', 'kopda', 'dilarikan', 'rumah', 'kanujoso', 'djatiwibowo', 'perawatan', 'hanif', 'keterangan', 'pers', 'komandan', 'polisi', 'militer', 'kodam', 'danpomdam', 'mulawarman', 'sesuai', 'perintah', 'pangdam', 'mulawarman', 'penyelidikan', 'penyidikan', 'terkait', 'kejadian', 'tesebut', 'pratu', 'ditahan', 'pomdam', 'mulawarman', 'pelaku', 'disangkakan', 'pasal', 'kuhpm', 'konser', 'farel', 'prayoga', 'gunungkidul', 'diy', 'sepi', 'penonton', 'viral', 'sosial', 'berdasarkan', 'penelusuran', 'tribunnews', 'com', 'suasana', 'konser', 'diunggah', 'akun', 'instagram', 'beritainaja', 'konser', 'lapangan', 'panggung', 'berdiri', 'bertuliskan', 'gunungkidul', 'ojok', 'dibandengke', 'rekaman', 'menyorot', 'sepinya', 'penonton', 'konser', 'farel', 'prayoga', 'membawakan', 'lagu', 'joko', 'tingkir', 'penonton', 'memadati', 'pagian', 'panggung', 'area', 'konser', 'sepi', 'konser', 'farel', 'prayoga', 'sepi', 'penonton', 'ribuan', 'reaksi', 'warganet', 'warganet', 'menyebut', 'sepinya', 'konser', 'lantaran', 'harga', 'tiket', 'masuk', 'dinilai', 'mahal', 'konser', 'digelar', 'lapangan', 'karangrejek', 'kapanewon', 'wonosari', 'gunungkidul', 'yogyakarta', 'kemarin', 'penonton', 'bernama', 'suci', 'tanjungsari', 'pengakuannya', 'menyebut', 'konser', 'sepi', 'lantaran', 'warga', 'memilih', 'menonton', 'pernikahan', 'presiden', 'joko', 'widodo', 'kaesang', 'pangarep', 'erina', 'gudono', 'warga', 'menonton', 'acara', 'penikahan', 'digelar', 'streaming', 'rumah_dinas', 'wali_blitar', 'wali_blitar', 'santoso_istrinya', 'feti_wulandari', 'berisi_uang', 'ratusan_juta', 'senjata_tajam', 'wali_blitar', 'sang_istri', 'feti_wulandari', 'berisi_uang', 'ratusan_juta', 'ciri_ciri', 'senjata_api', 'ciri_ciri', 'rumah_dinas', 'ciri_ciri', 'kekerasan_fisik', 'kekerasan_fisik', 'kekerasan_fisik', 'tangan_kaki', 'santoso_feti', 'baca_selengkapnya', 'senjata_tajam', 'berkali_kali', 'rumah_sakit', 'pasal_kuhp', 'baca_selengkapnya', 'viral_media', 'baca_selengkapnya']","['populer', 'regional', 'perampok', 'ancam', 'lecehkan', 'istri', 'wali', 'blitar', 'viral', 'konser', 'farel', 'prayoga', 'sepi']"
221,221,2,0.6361,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['menjalani', 'persidangan', 'saksi', 'terdakwa', 'pembunuhan', 'kali', 'memotong', 'keterangan', 'dianggap', 'persidangan', 'pembunuhan', 'digelar', 'jakarta', 'keterangan', 'terkait', 'kronologi', 'dilakukannya', 'penembakan', 'yosua', 'momen', 'memotong', 'keterangan', 'sambo', 'sambo', 'pertemuannya', 'pejabat', 'utama', 'lingkungan', 'bertiga', 'dibawa', 'selesai', 'bertemu', 'ketiga', 'terdakwa', 'bertemu', 'pejabat', 'utama', 'provos', 'diperiksa', 'paminal', 'dilimpahkan', 'penyidik', 'kuat', 'keterangan', 'sulit', 'sisa', 'pertahankan', 'ricky', 'berat', 'richard', 'bercerita', 'sambo', 'hakim', 'keterangan', 'sambo', 'hakim', 'keterangan', 'sambo', 'bertemu', 'pejabat', 'utama', 'saudara', 'agus', 'kemarin', 'saudara', 'bertemu', 'pejabat', 'biro', 'propam', 'hakim', 'sambo', 'saudara', 'hakim', 'mulia', 'malu', 'persidangan', 'coba', 'yakinkan', 'kehormatan', 'mencoba', 'menggugah', 'membantu', 'perintah', 'berbuat', 'langsung', 'kejahatan', 'terungkap', 'sambo', 'sambo', 'dibalas', 'hakim', 'hakim', 'sambo', 'kesimpulan', 'jawabannya', 'hakim', 'sambo', 'bertemu', 'pejabat', 'propam', 'coba', 'saudara', 'saudara', 'hakim', 'diperiksa', 'paminal', 'kehormatan', 'gunanya', 'pangkat', 'sambo', 'ferdy_sambo', 'ricky_rizal', 'richard_eliezer', 'kuat_ruf', 'pembunuhan_brigadir', 'yosua_hutabarat', 'masuk_akal', 'lanjutan_pembunuhan', 'brigadir_yosua', 'pengadilan_negeri', 'hakim_mencecar', 'propam_polri', 'ricky_rizal', 'richard_eliezer', 'kuat_ruf', 'biro_paminal', 'mohon_maaf', 'propam_polri', 'agus_nurpatria', 'hakim_mulia', 'timpal_hakim', 'maaf_mulia', 'ferdy_sambo', 'hakim_menilai', 'propam_polri', 'saudara_ceritakan', 'ferdy_sambo', 'simak_selengkapnya', 'halaman_halaman']","['berulang', 'kali', 'hakim', 'potong', 'kesaksian', 'sambo', 'sidang']"
222,222,2,0.7262,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['suryanto', 'pelaku', 'perampokan', 'perhiasan', 'murni', 'jalan', 'sultan', 'agung', 'kepatihan', 'kaliwates', 'tertangkap', 'perhiasan', 'pelaku', 'milik', 'pemilik', 'pelaku', 'rumahnya', 'disita', 'perhiasan', 'hasil', 'perampokan', 'pelaku', 'utuh', 'dibelanjakan', 'pelaku', 'polres', 'jember', 'akp', 'dika', 'hardiyan', 'wiratama', 'perhiasan', 'hasil', 'kejahatan', 'mengamankan', 'sisanya', 'dijual', 'berhasil', 'diamankan', 'gelang', 'cincin', 'kalung', 'dika', 'dikonfirmasi', 'hasil', 'rampokan', 'dika', 'menyebut', 'menyita', 'pelaku', 'beraksi', 'pakaian', 'linggis', 'amankan', 'baju', 'dipakai', 'tersangka', 'jaket', 'celana', 'sandal', 'buah', 'linggis', 'dika', 'dika', 'versi', 'berbeda', 'hasil', 'rampokan', 'polisi', 'menyebut', 'dirampok', 'perhiasan', 'seberat', 'diberitakan', 'dirampok', 'juta', 'juta', 'diberitakan', 'perhiasan', 'emas', 'pelaku', 'dijual', 'pelaku', 'uang', 'rampokan', 'juta', 'membeli', 'listrik', 'sepeda', 'dibeli', 'hasil', 'kejahatan', 'pelaku', 'disita', 'menyita', 'barang', 'hasil', 'kejahatan', 'sepeda', 'listrik', 'unit', 'motor', 'hasil', 'curian', 'pelaku', 'membeli', 'kendaraan', 'dika', 'emas', 'murni', 'jalan', 'sultan', 'agung', 'kepatihan', 'kaliwates', 'jember', 'dirampok', 'pelaku', 'berhasil', 'emas', 'seberat', 'uang', 'juta', 'emas', 'dirampok', 'milik', 'agus', 'supianto', 'perampokan', 'toko_emas', 'menggasak_uang', 'tunai_juta', 'toko_emas', 'polisi_menangkap', 'barang_bukti', 'kasat_reskrim', 'barang_bukti', 'barang_bukti', 'sepeda_motor', 'barang_barang', 'toko_emas', 'membawa_kabur', 'uang_tunai', 'toko_emas']","['perampokan', 'toko', 'emas', 'jember', 'hasil', 'rampokan', 'dibelikan', 'motor', 'sepeda', 'listrik']"
223,223,2,0.499,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['komisi', 'dpr', 'rusdi', 'masse', 'mappasessu', 'rms', 'memimpin', 'inspeksi', 'mendadak', 'sidak', 'gudang', 'perum', 'bulog', 'pinrang', 'buntut', 'ton', 'beras', 'hilang', 'rusdi', 'regulasi', 'ketat', 'mengantisipasi', 'kejadian', 'diperketat', 'regulasi', 'sistem', 'kehilangan', 'beras', 'sulawesi', 'daerah', 'daerah', 'rusdi', 'masse', 'wartawan', 'rusdi', 'penjelasan', 'perum', 'bulog', 'hilangnya', 'ton', 'beras', 'menyebut', 'oknum', 'pencurian', 'beras', 'gudang', 'bulog', 'pinrang', 'klarifikasi', 'direksi', 'kanwilnya', 'oknum', 'pencurian', 'hilangnya', 'beras', 'ton', 'rusdi', 'masse', 'menyinggung', 'target', 'bulog', 'bulog', 'menghadapi', 'ancaman', 'krisis', 'pangan', 'stok', 'beras', 'stok', 'pangan', 'indonesia', 'tersedia', 'menghadapi', 'krisis', 'pangan', 'tukasnya', 'sidak', 'komisi', 'anggia', 'erma', 'rini', 'anggota', 'komisi', 'salim', 'fakhry', 'alien', 'mus', 'edward', 'tannur', 'suhardi', 'duka', 'muh', 'dhevy', 'bijak', 'andi', 'akmal', 'pasluddin', 'muh', 'syafruddin', 'hadir', 'hilangnya', 'ton', 'beras', 'gudang', 'bulog', 'pinrang', 'perhatian', 'kejati', 'sulsel', 'menetapkan', 'tersangka', 'rekanan', 'sabang', 'merauke', 'persada', 'smp', 'irfan', 'penetepan', 'tersangka', 'kejati', 'bukti', 'dikumpulkan', 'diduga', 'menimbulkan', 'kerugian', 'negara', 'miliar', 'berjalan', 'kejati', 'sulsel', 'menutup', 'mengumumkan', 'tersangka', 'hilangnya', 'ton', 'beras', 'wakil_ketua', 'sulawesi_sulsel', 'wakil_ketua']","['rms', 'pimpin', 'komisi', 'dpr', 'sidak', 'bulog', 'pinrang', 'terkait', 'ton', 'beras', 'hilang']"
224,224,2,0.9435,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['berdaya', 'aksi', 'durjananya', 'memperkosa', 'kandung', 'berujung', 'bui', 'dilaporkan', 'keluarga', 'ditampilkan', 'polisi', 'kegiatan', 'jumpa', 'pers', 'digelar', 'polres', 'garut', 'jalan', 'sudirman', 'karangpawitan', 'sore', 'tangannya', 'bergerak', 'diikat', 'borgol', 'badan', 'pria', 'berusia', 'lesu', 'berbaju', 'oren', 'khas', 'penjahat', 'ditahan', 'polisi', 'tangannya', 'bergetar', 'polisi', 'terancam', 'penjara', 'belas', 'dijerat', 'perlindungan', 'gara', 'gara', 'aksinya', 'memperkosa', 'buah', 'hati', 'hadapan', 'wartawan', 'mengaku', 'menyesali', 'perbuatannya', 'mengaku', 'khilaf', 'enggan', 'derita', 'dihukum', 'jeruji', 'besi', 'menyesal', 'khilaf', 'lirih', 'mengaku', 'membendung', 'hasrat', 'seksualnya', 'ditinggal', 'merantau', 'arab', 'saudi', 'silam', 'pekerja', 'migran', 'mengaku', 'gelap', 'mata', 'nekat', 'melampiaskan', 'nafsunya', 'cikal', 'berusia', 'pengen', 'banget', 'khilaf', 'kerinduan', 'terpendam', 'arab', 'saudi', 'mengaku', 'terbayang', 'memperkosa', 'sang', 'kerap', 'menonton', 'porno', 'ponsel', 'miliknya', 'suka', 'porno', 'pungkas', 'diamankan', 'polisi', 'menerima', 'keluarga', 'berdasarkan', 'pengakuannya', 'polisi', 'memperkosa', 'anaknya', 'kali', 'aksi', 'pemerkosaan', 'kali', 'bandung', 'sisanya', 'garut', 'parahnya', 'aksi', 'pemerkosaan', 'kali', 'dilaporkan', 'sang', 'polisi', 'ditangkapnya', 'mengagetkan', 'warga', 'tinggalnya', 'cisurupan', 'garut', 'parhan', 'warga', 'dikenal', 'sosok', 'pendiam', 'kaget', 'orangnya', 'pendiam', 'rumahnya', 'didatangi', 'polisi', 'parhan', 'dikonfirmasi', 'petang', 'parhan', 'dikenal', 'sosok', 'pendiam', 'ibadah', 'berjemaah', 'warga', 'kampungnya', 'pendiam', 'tetangganya', 'ditangkap', 'cuman', 'feeling', 'lihat', 'pungkas', 'parhan', 'ditangkap_polisi', 'ditangkap_polisi', 'undang_undang', 'sang_istri', 'sang_istri', 'menerima_laporan']","['keseringan', 'nonton', 'porno', 'ayah', 'garut', 'perkosa', 'kandung']"
