title,date,desc,source
"Hujan dan Angin Kencang Landa Kota Kediri, 2 Pohon Tumbang","Minggu, 11 Des 2022 15:52 WIB",hujan deras angin kencang melanda kota kediri hujan campur angin kencang 14 00 pohon tumbang daerah terdampak sebabkan pohon tumbang 4 titik 2 titik dahan patah jalan urip sumoharjo ngronggo pesantren 2 titik pohon tumbang jalan ratulangi setonopande kota kediri kalaksa bpbd kota kediri indun munawaroh minggu 11 12 2022 kepala dlhkp kota kediri anang kurniawan lokasi pohon dahan tumbang tim mengatasi pohon tumbang akibat hujan lebat angin kencang kondisi hujan deras angin kencang tim mengatasi pohon tumbang bencana alam bpbd kota kediri siaga tindakan pohon tumbang beruntung mengakibatkan korban luka anang berdasar pengamatan anang hujan melanda wilayah kota kediri lebat mengimbau hujan lebat disertai angin warga pengguna jalan waspada ragu melapor kantor dlhkp kota kediri bpbd kota kediri insiden atasi tangani cepat buktinya hujan turun pohon dahan tangani jalanan aman dilalaui berharap warga waspada hujan lebat angin kencang ragu melapot dlhkp tim bpbd kota kediri insiden pungkas anang gambas video 20detik,www.detik.com
"Hujan Deras Disertai Angin Kencang di Jember, Pohon Tumbang-Rumah Rusak","Minggu, 04 Des 2022 16:47 WIB",hujan deras angin kencang jember 13 00 wib menyebabkan pohon tumbang rumah dilaporkan rusak daerah terdampak sebabkan pohon tumbang daerah desa sukorejo kecamatan bangsalsari jalanan desa komandan regu danru trc bpbd jember kholik dikonfirmasi minggu 4 12 2022 pohon tumbang kawasan kota tepatnya jalan karimata kelurahan kecamatan sumbersari informasi terima lokasi terdampak 5 titik pohon tumbang rumah warga rusak holik pohon tumbang rumah warga terdampak holik mengaku trc bpbd jember proses asessment lokasi penanganan jalan karimata tertangani pohon tumbang tim bangsalsari tim berangkat lokasi terdampak wilayah kecamatan bangsalsari holik regu regu 2 personel total 10 personel terbagi 2 tim anggota pembersihan asessment info kabari pungkasnya gambas video 20detik,www.detik.com
Tembok Penahan Tanah SDN Cipelang 2 Bogor Longsor 10 Meter Imbas Hujan Deras,"Selasa, 27 Des 2022 10:58 WIB",hujan deras intensitas melanda kawasan desa cipelang kecamatan cijeruk kabupaten bogor akibatnya tembok penahan tanah tpt sdn cipelang 2 roboh rincian tembok penahan tanah longsor 10 meter 5 meter lebar 3 meter staf kedaruratan logistik bpbd kabupaten bogor jalaluddin keterangannya selasa 27 12 2022 peristiwa senin 26 12 18 30 wib warga melaporkan kejadian petugas bpbd lokasi petugas asesmen kebencanaan lokasi kejadian korban jiwa peristiwa situasi material longsoran dievakuasi kondisi cuaca mendukung paparnya petugas imbauan kebencanaan warga jalaluddin penanganan terkait material longsor ditangani instansi terkait diantisipasi ditutup terpal longsor susulan menutupi jalan gambas video 20detik,www.detik.com
"Banjir Rendam 2 Desa di Dompu, Sisakan Lumpur Tebal","Jumat, 02 Des 2022 18:27 WIB",hujan deras intensitas melanda wilayah kabupaten dompu nusa tenggara barat ntb akibatnya puluhan rumah warga desa desa dorebara kecamatan dompu desa anamina kecamatan manggelewa terendam banjir menyisakan lumpur tebal banjir surut tinggal lumpur jalan raya licin salah warga dorebara bayu dikonfirmasi jumat 2 12 2022 bayu banjir menggenangi jalan raya rumah potu 1 jam hujan mengguyur wilayah memasuki rumah warga lokasinya rendah rumah terendam air banjir banjir melanda desa anamina kecamatan manggelewa puluhan rumah warga dusun anamina dusun doro kebibi terendam ketinggian air mencapai mencapai 70 sentimeter permukaan tanah puluhan rumah pinggir jalan terendam banjir rumah rumah titik rendah jalan kepala desa anamina dadang risanto wartawan diungkapnya banjir menggenangi rumah warga 12 30 wita kondisi jalan raya memiliki saluran irigasi penyebab air memasuki rumah warga hujan turunnya ditambah pembangunan akses jalan provinsi disertai pembuatan saluran irigasi air mengalir sungai rumah warga informasi berhasil dihimpun sore banjir berangsur surut warga terdampak membersihkan lumpur sisa banjir pembersihan warga dibantu petugas gabungan gambas video 20detik,www.detik.com
"Hujan di Puncak Merapi, Banjir Lahar Juga Terjadi di Sungai Woro Klaten","Selasa, 29 Nov 2022 17:52 WIB",hujan deras kawasan puncak gunung merapi memicu aliran lahar hujan alur sungai woro kecamatan kemalang klaten jawa material air menjangkau dam karangbutan desa sidorejo kecamatan kemalang aliran dam karangbutan desa sidorejo dam jaraknya 7 kilometer puncak merapi ketua 16 rw 6 desa sidorejo kecamatan kemalang jenarto konfirmasi selasa 29 11 2022 sore jenarto hujan turun kawasan puncak merapi 14 00 wib aliran air material lahar 16 00 wib 16 00 wib warga penambang tradisional sungai mengecek lokasi mencari kapling penambangan besok pagi imbuh jenarto aliran jenarto sungai sepi penambang tradisional info dampak banjir korban aman terkendali sepi warga aliran berkah penambang manual jenarto sekretaris bpbd kabupaten klaten nur tjahjono suharto membenarkan kejadian laporan situasi aman terkendali aliran sungai woro situasi aman terkendali koordinasi pantauan laporkan nur tjahjono konfirmasi aliran banjir lahar hujan nur tjahjono jam 16 30 wib aliran korban korban aliran menutup lubang bekas galian penambang tradisional 6 7 kilometer puncak imbuh nur tjahjono gambas video 20detik,www.detik.com
"Talut Sungai Longsor di Perbatasan Klaten-Gunungkidul, 3 Rumah Terancam","Senin, 05 Des 2022 19:48 WIB",hujan deras wilayah perbatasan gunungkidul klaten memicu luapan air sungai kecamatan gantiwarno klaten luapan menyebabkan talut 50 meter longsor peristiwa dapur rumah warga kandang sapi ambrol longsor rumah dekatnya terancam longsor longsoran talut sungai 50 meter dusun banyurip desa ngandong mengancam rumah warga lakukan asesmen sekcam gantiwarno sri yuwana haris yulianta dihubungi senin 5 12 2022 sore haris longsor 17 00 wib hujan deras 14 00 wib menyebabkan debit air sungai dusun banyurip meningkat meningkatnya aliran sungai banyurip menyebabkan talut ambrol merusak kandang dapur kandang sapi milik suhardi roboh tembok dapur milik wiji ambrol pagar kebun milik sutarjo bangunan rumah terancam longsor terang haris desa ngandong hujan perbatasan memicu luapan air sungai desa kragilan kecamatan gantiwarno gedung smk smp terdampak material lumpur gunungkidul saluran air smk negeri 1 smpn 3 menampung air melimpas halaman sekolah meninggalkan lumpur terang haris haris hujan deras menyebabkan air desa serut kecamatan gedangsari kabupaten gunungkidul mengalir klaten beruntung kejadian kegiatan belajar selesai luapan air talut sungai 50 meter gantiwarno klaten longsor rumah warga terancam gambas video 20detik,www.detik.com
"Prediksi Cuaca Ekstrem, BPBD Kediri Imbau Masyarakat Waspada","Jumat, 30 Des 2022 15:44 WIB",hujan deras diprediksi mengguyur kabupaten kediri menjelang pergantian kepala badan penanggulangan bencana bpbd kabupaten kediri edy suprapto masyarakat waspada potensi curah hujan intensitas ringan lebat mengguyur kabupaten kediri samping mengimbau masyarakat meningkatkan kewaspadaan bencana hidrometeorologi banjir tanah longsor daerah lereng gunung kelud wilis pemerintah kabupaten kediri mengimbau masyarakat waspada mengikuti petunjuk pemerintah bmkg keterangan tertulis jumat 30 12 2022 edy berdasarkan prediksi bmkg kabupaten kediri wilayah jawa timur signifikan berpotensi mengalami peningkatan potensi cuaca ekstrem menyebut dampak cuaca ekstrem dirasakan longsoran batu desa tarokan kecamatan tarokan rabu 28 12 malam edy longsoran mengakibatkan kerusakan rumah salah warga korban jiwa imbauan informasi terkait cuaca ekstrem kecamatan sisi dinas lingkungan hidup dlh kabupaten kediri upaya perancingan pohon meminimalisir pohon tumbang akibat cuaca ekstrem memantau kondisi pohon pohon berkala perancingan plt kepala dlh kabupaten kediri putut agung subekti putut memprioritaskan perancingan jalan jalan protokol jalan provinsi nasional mengaku berkoordinasi pemangku jalan perancingan putut mengajak masyarakat menjaga pohon wilayah kabupaten kediri ditemukan pohon pohon kondisi keropos akibat ulah bertanggung samping kerap menemukan sampah sampah dibakar pohon indikasi kesengajaan penggergajian menyebabkan pengeroposan pohon mari jaga meminimalisir pohon tumbang cuaca ekstrem tutupnya,www.detik.com
"Angin Kencang Rusak Rumah-Pertokoan di Mojokerto, 1 Siswi SMA Terluka","Rabu, 30 Nov 2022 21:01 WIB",hujan deras disertai angin kencang melanda dusun pelabuhan desa canggu jetis mojokerto merusak bangunan rumah pertokoan warga bencana hidrometrologi melukai siswi sma ketua 1 rw 1 dusun pelabuhan senali hujan deras disertai angin kencang menerjang 15 00 wib pusaran angin bergerak cepat utara selatan menurutnya terjangan angin kencang sore merusak 4 rumah pertokoan milik warga salah parah rumah pasangan andik prapti 1 rw 1 angin kencang mengakibatkan atap bangunan lantai 2 rumah korban terlepas atap berbahan galvalum menimpa dapur salah kamar rumah andik persis bawahnya atap asbes dapur ambruk perabotan dalamnya berantakan atap kamar timur berlubang terluka anak andik anggun fadilah kelas 3 sma betis kanannya robek titik tertimpa atap ambruk senali wartawan lokasi rabu 30 11 2022 beruntung andik prapti rumah selamat fadilah dilarikan rs citra medika sidoarjo menjalani perawatan senali menimpa dapur kamar atap galvalum lantai rumah andik terbang rumah tetangganya kasiadi atap menerjang pohon mangga berdiameter 50 rumah kasiadi pohon 7 meter tumbang jalan angin kencang berputar putar 15 menit 4 rumah ruko rusak pantauan lokasi angin kencang mengakibatkan teras barisan toko jalan raya desa canggu ambruk terbang terbawa angin arah selatan 15 meter beruntung warga tertimpa teras galvalum tiang listrik pln ambruk menimpa pagar rumah warga jalan raya desa canggu petugas pln sibuk memperbaiki jaringan listrik rusak lokasi kerusakan parah rumah riduwan warga dusun pelabuhan pohon berdiameter 50 tumbang menimpa atap rumah korban disapu angin kencang pohon merusak atap ruang dapur rumah terjangan angin kencang merontokkan genting rumah riduwan beruntung istri ibunya selamat kejadian lari rumah riduwan rumah korban harapannya bantuan pemerintah gambas video 20detik,www.detik.com
73 Rumah di Perum Villa Jasmine 3 Sidoarjo Rusak Diterjang Angin Kencang,"Selasa, 29 Nov 2022 18:31 WIB",hujan deras disertai angin kencang melanda sidoarjo akibatnya puluhan rumah perum villa jasmine 3 dusun desa suko kecamatan kota sidoarjo rusak informasi dihimpun lokasi hujan deras disertai angin kencang 15 40 wib 73 rumah perum villa jasmine 3 rusak ketua 57 rw xiv perum villa jasmine 3 syaifuddin kerusakan dialami rumah warganya beragam merusak rumah angin kencang pohon tumbang pagar tembok tempat latihan atlet panahan roboh 73 rumah kategori rusak ringan rusak berat rusak berat 3 rumah syaifuddin selasa 29 11 2022 syaifuddin mendung perumahan gelap berselang hujan deras mengguyur muncul angin kencang atap rumah warga beterbangan parah rumah warga blok 1 atapnya terbang blok 2 syaifuddin syaifuddin melanjutkan warga blok ketakutan berhamburan rumah was was banyaknya atap beterbangan mengharapkan bantuan pemkab bantuan terpal syaifuddin gambas video 20detik,www.detik.com
Pohon Tumbang Timpa Rumah-Mobil Warga di Bojong Nangka Bogor,"Kamis, 08 Des 2022 19:10 WIB",hujan deras disertai angin kencang melanda kawasan desa bojong nangka kecamatan gunung putri kabupaten bogor akibatnya pohon jalan raya bojong nangka tumbang akibat hujan angin kencang mengakibatkan 4 pohon tumbang menutupi jalan raya bojong nangka staf kedaruratan logistik bpbd kabupaten bogor jalaluddin keterangannya kamis 8 12 2022 peristiwa 14 00 wib siang petugas bpbd menerima laporan lokasi penanganan lokasi petugas mengevakuasi pohon tumbang jalan tertutup kendaraan jalan raya tertutup pohon tumbang lalui kendaraan roda 2 roda 4 terangnya menutup jalan pohon menimpa salah rumah warga pohon tumbang menimpa mobil rumah warga salah rumah warga tertimpa mobil infonya parah jalan korban jiwa luka kejadian petugas imbauan kebencanaan masyarakat lokasi,www.detik.com
11 Rumah dan Vila di Ciampea Bogor Rusak Diterjang Angin Kencang,"Senin, 05 Des 2022 09:42 WIB",hujan deras disertai angin kencang melanda kawasan desa tegal waru kecamatan ciampea kabupaten bogor kemarin sore akibatnya rumah warga mengalami kerusakan jenis kejadian angin kencang rumah ambruk terima laporan hari minggu 4 12 17 30 wib staf desa staf kedaruratan logistik bpbd kabupaten bogor jalaluddin keterangannya senin 5 12 2022 peristiwa hari minggu 4 12 15 30 wib sore menerima laporan anggota bpbd lokasi asesmen kebencanaan disebabkan hujan disertai angin kencang berdampak unit rumah mengalami kerusakan wilayah 11 rumah warga rusak akibat angin kencang kesebelasnya kawasan kampung waru rincian berdasarkan dampak kaji cepat 5 rumah berisi 26 jiwa 05 03 rusak ringan 2 rumah berisi 11 jiwa 05 02 rusak ringan 1 rumah ambruk berisi 3 jiwa 4 rumah berisi 19 jiwa 04 01 rusak ringan korban luka jiwa kejadian rumah warga fasilitas rusak diterjang angin kencang fasilitas terdampak 1 unit bangunan vila unit bangunan majelis situasi hasil asesmen rumah diperbaiki pohon tumbang akibat angin kencang dievakuasi hasil analisa anggota lokasi kerusakan atap bangunan pungkasnya gambas video 20detik,www.detik.com
"6 Pohon di Jaksel-Jakut Tumbang, Ada yang Timpa Mobil","Senin, 12 Des 2022 19:34 WIB",hujan deras disertai angin kencang melanda wilayah dki jakarta imbasnya 6 pohon dilaporkan tumbang informasi pohon tumbang akun twitter bpbd dki jakarta bpbdjakarta senin 12 12 2022 18 00 wib rinciannya pohon tumbang jakarta utara sisanya jakarta selatan total pohon tumbang penyebab hujan disertai angin informasi bpbdjakarta sarana prasarana terdampak pohon tumbang unit kabel listrik unit mobil korban dilaporkan kejadian pohon tumbang selesai ditangani damkar sudin pertamanan trc bpbd pln ppsu kelurahan rekapitulasi kejadian pohon tumbang hari rekapitulasi kejadian pohon tumbang hari jakarta utara 1 jalan kramat jaya gg 8 blok 014 rw 08 kel semper barat kec cilincing titik kenal puskesmas tugu utara sarana terdampak 1 unit kabel listrik 2 jalan boulevard raya 18 rw 15 kel pegangsaan kec kelapa gading 3 jalan angelia raya komp green garden 3 07 rw 01 kel rorotan kec cilincing 4 jalan armain 08 rw 05 kel marunda kec cilincing 5 jalan sungai bambu raya 14 03 rw 06 kel sungai bambu kec tanjung priok 6 jalan gg usman 001 rw 002 kel jagakarsa kec jagakarsa sarana terdampak 1 unit mobil,www.detik.com
"Angin Kencang Terjang Mojokerto, Siswi SMA Tertimpa Atap Rumah","Kamis, 01 Des 2022 01:37 WIB",hujan deras disertai angin kencang menerjang dusun pelabuhan desa canggu jetis mojokerto merusak bangunan rumah warga siswa sma korban luka dilansir hujan deras disertai angin kencang menerjang 15 00 wib pusaran angin bergerak cepat utara selatan ketua 1 rw 1 dusun pelabuhan senali rumah pertokoan warga rusak salah parah rumah pasangan andik prapti 1 rw 1 angin kencang mengakibatkan atap bangunan lantai 2 rumah korban terlepas menimpa anaknya terluka anak andik anggun fadilah kelas 3 sma betis kanannya robek titik tertimpa atap ambruk senali wartawan lokasi rabu 30 11 2022 beruntung andik prapti rumah selamat fadilah dilarikan rs citra medika sidoarjo menjalani perawatan senali menimpa dapur kamar atap galvalum lantai rumah andik terbang rumah tetangganya kasiadi atap menerjang pohon mangga berdiameter 50 rumah kasiadi pohon 7 meter tumbang jalan baca selengkapnya gambas video 20detik,www.detik.com
Dinding Bandara Kertajati Ambruk Diterjang Hujan Disertai Angin Kencang,"Sabtu, 17 Des 2022 20:32 WIB",hujan deras disertai angin kencang menerjang kawasan bandara internasional jawa barat bijb kertajati kabupaten majalengka kencangnya angin menyebabkan salah dinding bandara ambruk berdasarkan video beredar plafon lantai bandara ambruk material reruntuhan bangunan berserakan lantai video pengunggah menampilkan material reruntuhan tersapu angin badai plafon bandara kertajati ambruk pengunggah video viral sabtu 17 12 2022 vp commercial technical bijb kertajati ari widodo membenarkan musibah kejadian menurutnya musibah sekira 16 00 wib dinding plafon ari dikonfirmasi musibah hujan lebat disertai angin kencang menerjang wilayah kertajati dinding ambruk kecepatan angin kencang hari angin badai kawasan bandara kecepatan angin 58 knot dinding dinding terbuat gypsum ambruk jebol kecepatan anginnya korban jiwa peristiwa area jarang lalang korban jiwa luka luka daerah situ lantai 2 kosong lalang ari terpantau video beredar kejadian bandara kertajati kegiatan ari kegiatan berlokasi lantai beres beres menggelar acara acaranya beres 14 00 wib badai angin kencang 16 00 wib acara selesai digelar lantai ari,www.detik.com
"2 RT dan 1 Ruas Jalan di Jakarta Banjir, Ketinggian Capai 90 Cm","Kamis, 01 Des 2022 20:58 WIB",hujan deras disertai angin kencang mengguyur wilayah dki jakarta sore hari badan penanggulangan bencana daerah bpbd dki jakarta mencatat titik terendam banjir total 1 ruas jalan tergenang 2 0 007 30 470 wilayah dki jakarta kasatpel pengolahan data informasi kebencanaan bpbd dki jakarta michael sitanggang keterangan tertulis kamis 1 12 2022 michael data diambil hari 20 00 wib banjir tersebar wilayah jakarta barat jakarta selatan banjir ditangani bina marga bpbd damkar dinas sda michael mengimbau masyarakat berhati hati potensi genangan bpbd dki jakarta mengerahkan personel memonitor kondisi genangan wilayah mengkoordinasikan unsur dinas sda dinas bina marga dinas gulkarmat penyedotan genangan tali tali air berfungsi lurah camat sebaran titik banjir genangan air dki jakarta 1 jakarta barat 2 kelurahan sukabumi selatan ketinggian 80 2 penyebab curah hujan 2 jalan tergenang 1 ruas jalan jalan ridi 1 kelurahan ulujami kecamatan pesanggrahan jakarta selatan ketinggian 90 penyebab curah hujan jalan surut 1 jalan tergenang surut 2 ruas jalan jalan ciledug raya kelurahan cipulir kecamatan kebayoran seskoal jakarta selatan jalan saidi raya kelurahan petukangan selatan kecamatan pesanggrahan kolong tol jakarta selatan gambas video 20detik,www.detik.com
"Hujan Deras, Jalan Dekat Stasiun Tanjung Barat Jaksel Banjir 20 Cm","Sabtu, 03 Des 2022 19:33 WIB",hujan deras disertai angin kencang mengguyur wilayah dki jakarta sore banjir menggenang jalan pasar minggu raya tepatnya aeon mall tanjung barat tanjung barat jagakarsa jakarta selatan jaksel ruas jalan tergenang jalan pasar minggu raya aeon mall tanjung barat ketinggian 20 centimeter kepala pelaksana badan penanggulangan bencana daerah bpbd provinsi dki jakarta isnawa adji keterangan tertulisnya sabtu 3 12 2022 ruas jalan banjir melanda wilayah jaksel data genangan bpbd dki tercatat 18 00 wib 3 0 010 30 470 wilayah dki jakarta isnawa banjir ditangani bina marga bpbd damkar dinas sda isnawa mengimbau masyarakat berhati hati waspada potensi genangan bpbd dki jakarta mengerahkan personel memonitor kondisi genangan wilayah mengkoordinasikan unsur dinas sda dinas bina marga dinas gulkarmat penyedotan genangan tali tali air berfungsi lurah camat titik sebaran banjir genangan air dki jakarta 1 jakarta selatan 3 kelurahan jagakarsa ketinggian 20 2 penyebab curah hujan luapan genggong kelurahan kebagusan ketinggian 25 1 penyebab curah hujan 2 jalan tergenang 1 ruas jalan jalan pasar minggu raya aeon mall tanjung barat kelurahan tanjung barat kecamatan jagakarsa jakarta selatan ketinggian 20 penyebab curah hujan,www.detik.com
"Diguyur Hujan Deras, Jalan Cirendeu Tangsel Tergenang 20 Cm","Jumat, 16 Des 2022 17:25 WIB",hujan deras disertai angin kencang mengguyur wilayah tangerang selatan tangsel banjir menggenang jalan raya cirendeu ciputat timur tangsel kabid kedaruratan logistik bpbd tangsel faridzal gumay menyebut banjir titik 15 20 sentimeter banjir berangsur surut banjir genangan bentar surut 15 20 sentimeter mobil jalan cirendeu jam banjir aman berangsur surut faridzal konfirmasi jumat 16 12 2022 faridzal laporan terkait titik banjir tangsel mengecek titik rawan banjir tangsel laporan titik banjir faridzal warga tangsel waspada curah hujan diprediksi desember warga terdampak banjir menghubungi bpbd diimbau warga tangsel waspada prediksi bmkg intensitas hujan desember kejadian banjir hubungi bpbd pungkasnya,www.detik.com
Tenda Nikahan di Bekasi Ambruk Diterjang Hujan Angin,"Sabtu, 26 Nov 2022 20:05 WIB",hujan deras disertai angin kencang mengguyur wilayah bekasi jawa barat jabar sore hujan disertai angin tenda acara pernikahan roboh kejadian hujan diduga hujan kencang tenda bergoyang goyang salah tamu acara pernikahan irfan konfirmasi sabtu 26 11 2022 irfan peristiwa 15 15 wib patuha utara 2 kayuringin bekasi selatan kota bekasi jawa barat dekorasi rusak imbas robohnya tenda menyebabkan barang dekorasi terjatuh rusak klimaksnya tenda roboh terbuka acara pernikahan rampung tenda roboh menyebut korban akibat peristiwa acara nikahan selesai tamu lokasi korban,www.detik.com
Ruang MDTA di Indramayu Ambruk Dihantam Angin Kencang,"Kamis, 08 Des 2022 16:55 WIB",hujan deras disertai angin kencang menghantam salah madrasah kabupaten indramayu jawa barat akibatnya ruang kantor ambruk santri mdta terpaksa melaksanakan ujian ruang bekas warung pantauan lokasi kejadian puing bangunan kantor madrasah diniyah takmiliyah awaliyah mdta bhidayatunnihayah desa pranggong kecamatan arahan kabupaten indramayu berserakan dinding bangunan roboh dihantam angin kencang beruntung kejadian menelan korban ambruknya ruang malam hari aktivitas belajar kejadian jam 12 malam waktu hujan deras disertai angin kencang bangunan ambruk samping lokal ruang ustadzah mdta bhidayatunnihayah hani nurcahyani kamis 8 12 2022 diakui kepala mdta bhidayatunnihayah wahyudi usia bangunan madrasah lapuk material bangunan rapuh bangunan dibangun 2003 2017 rehab pas malam minggu kemarin hujan deras disertai angin kencang bangunannya sujud sebelah wahyudi kondisi mdta merencanakan rapat wali murid membentuk panitia pembangunan madrasah puluhan santri mdta bhidayatunnihayah terpaksa melaksanakan ujian semester ruang bekas warung gerah berdesakan dirasakan santri menyelesaikan lembar ujian,www.detik.com
"Hujan Deras Disertai Angin Kencang Terjang Bogor, Atap Rumah Warga Hancur","Senin, 02 Jan 2023 20:35 WIB",hujan deras disertai angin kencang melanda kawasan desa pasir buncit kecamatan caringin kabupaten bogor angin kencang menerjang salah rumah warga atap rusak kerusakan diakibatkan kondisi bangunan tua atap tiang penyangga rusak hujan deras disertai angin kencang wilayah konstruksi bangunan tua mengakibatkan 1 unit rumah mengalami kerusakan atap rumah tiang penyangga patah ruang keluarga kamar tidur kabid kedaruratan logistik bpbd kabupaten bogor aris keterangannya senin 2 1 2023 peristiwa sabtu 31 12 23 00 wib petugas menerima laporan warga asesmen kebencanaan hari situasi material kerusakan bangunan dievakuasi pemilik rumah akibat kejadian pemilik rumah waktu mengungsi lantaran tiang penyangga patah dikhawatirkan kejadian susulan penanganan perbaikan rumah kerusakan risiko membesar hasil analisa anggota lapangan ditangani menambah resiko pungkas aris gambas video 20detik,www.detik.com
"Satu Rumah Rusak Diterjang Angin Kencang di Malang, Atapnya Terbalik","Selasa, 29 Nov 2022 18:43 WIB",hujan deras disertai angin kencang malang rumah rusak tersapu angin kencang dibenarkan kepala bidang kedaruratan logistik kabupaten malang sadono irawan dihubungi kejadiannya jalan sumbersuko kelurahan kecamatan lawang kabupaten malang kejadian 13 30 wib rumah mengalami kerusakan ringan atapnya terbalik sadono selasa 29 11 2022 kabupaten malang laporan bencana perangkat kelurahan lawang rumah terdampak aliran listrik wilayah terputus untungnya kejadian korban jiwa insyaallah nihil singkatnya gambas video 20detik,www.detik.com
Angin Kencang di Aloha Sidoarjo Robohkan Baliho Timpa Mobil-Motor,"Senin, 28 Nov 2022 13:00 WIB",hujan deras disertai angin kencang sidoarjo pohon tumbang baliho roboh timpa mobil 5 motor senin 28 11 2022 hujan deras 12 00 wib informasi dihimpun lokasi baliho tumbang timpa mobil 5 motor kawasan aloha sidoarjo tepatnya jalan raya waru mengarah surabaya dealer vespa akibatnya arus lintas macet 5 motor melintas terjebak reruntuhan baliho korban tertimpa laki laki salah warga hakim 40 12 55 wib arus lintas macet warga berupaya menolong korban terjebak baliho tumbang gambas video 20detik,www.detik.com
Hujan Deras Picu Pohon Tumbang-Longsor di Jalur Wisata Lembang,"Jumat, 16 Des 2022 17:05 WIB",hujan deras disertai angin kencang mengguyur jumat 16 12 2022 sore menyebabkan pohon bambu berdiri tepi jalan cibodas maribaya lembang tumbang pohon bambu ukuran menutupi badan jalan penghubung utama kawasan wisata lembang pohon tumbangnya pohon disertai tergerusnya material tanah derasnya hujan menutupi jalan pohon bambu ukurannya roboh menutupi jalan mengganggu akses kepala desa cibodas dindin sukaya dihubungi pohon bambu raksasa menutupi jalan dievakuasi hujan deras mengguyur beruntung tebing longsor kondisi aman tebing waktu longsor aman jalan pohon bambu akses utama cibodas lembang mengganggu mobil mepet sebelah kiri kanan pinggirnya jurang dindin jalur utama hujan mengguyur menyebabkan longsor jalan cimalin jalur alternatif jalur utama mengalami kendala dilintasi jalan cimalin longsor jalan alternatif kendaraan motor dindin evakuasi bambu menutup jalan dibantu bpbd bandung barat kepolisian hujan mereda keamanan tunggu reda hujan deras persiapan lokasi pohon tumbangnya dindin pengendara melintas jalan maribaya berhati hati potensi pohon tumbang longsor tebing tepi jalan hati hati waspada jalannya licin hujan deras melintas sepi dindin kepala seksi kedaruratan bpbd bandung barat amas winata menerima laporan pohon tumbang jalan maribaya lembang akibat derasnya hujan lembang pohon bambu tumbang tim meluncur lokasi amas,www.detik.com
Angin Kencang Akibatkan Longsor dan Pohon Tumbang di Buleleng,"Selasa, 03 Jan 2023 14:02 WIB",hujan deras disertai angin kencang senin 3 1 2023 sore malam hari mengakibatkan wilayah kabupaten buleleng bali mengalami bencana alam badan penanggulangan bencana daerah bpbd buleleng mencatat 19 titik dilaporkan terdampak cuaca buruk tanah longsor pohon tumbang kepala pelaksana kalaksa bpbd buleleng ariadi pribadi akibat hujan deras angin kencang kemarin belasan bencana alam delapan kecamatan buleleng tejakula kubutambahan gerokgak seririt sawan banjar busungbiu bencana alam tanah longsor kejadian gelombang 3 angin puting beliung 2 pohon tumbang 12 kemarin jam 02 00 wita 19 titik kejadian ariadi selasa 3 1 2023 beruntung korban jiwa belasan peristiwa kerugian materi akibat bencana alam mencapai rp 75 juta parah kejadianya desa mengening longsor ditangani longsor penanganannya hari selesai ariadi ariadi mengimbau masyarakat buleleng waspada potensi hidrometeorologi puncak musim penghujan januari 2023 kepentingan mendesak jalan menghindari potensi bencana gambas video 20detik,www.detik.com
"Hujan Deras Disertai Angin Kencang Terjang Tasik, Pohon Besar Tumbang","Rabu, 14 Des 2022 17:47 WIB",hujan deras disertai kencang wilayah kota tasikmalaya rabu 14 12 2022 petang menyebabkan pohon berukuran tumbang jalan martadinata batang pohon diameter 1 meter tumbang melintang jalan protokol kota tasikmalaya beruntung korban jiwa luka akibat musibah tumbangnya pohon trembesi menyebabkan kemacetan jalur petugas gabungan bpbd polisi bahu membahu dibantu warga evakuasi pohon tumbang jam 15 00 wib hujan deras angin kencang tumbang hendra 62 warga hendra kejadian pohon tumbang menyebabkan korban jalan kosong sepeda motor parkir rusak parah terkena ranting kecilnya hendra kanit turjawali satlantas polres tasikmalaya kota ipda pujiono proses evakuasi rekayasa arus lintas arus arah alihkan proses evakuasi puji proses evakuasi 30 menit batang pohon berhasil dipotong disingkirkan jalan kendaraan normal tim gabungan berusaha cepat evakuasi korban jiwa luka puji,www.detik.com
"Diguyur Hujan 2 Jam, Jalur Trenggalek-Pacitan Sempat Terendam Banjir","Rabu, 14 Des 2022 17:42 WIB",hujan deras jam jalur utama trenggalek pacitan kecamatan panggul trenggalek terendam banjir akibatnya akses lintas arah terganggu camat panggul agus dwi karyanto banjir 12 00 wib limpahan air area persawahan meluber jalan raya ketinggian air jalan mencapai 30 kondisi dipicu hujan deras jam 11 00 wib 13 00 wib titik banjir pertigaan loji arah pacitan barat polsek loji utara kantor kecamatan agus kondisi banjir berangsur angsur surut jalur trenggalek pacitan jenis kendaraan kecamatan surut dilewati genangan jelasanya agus ruas jalan nasional langganan banjir hujan deras terkait kondisi berkomunikasi pemangku kebijakan langkah penanggulangan tindak lanjuti surat mengusulkan jembatan loji dilebarkan jalur airnya dinormalisasi hujan deras air cepat surut agus gambas video 20detik,www.detik.com
